File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gemini_flash\an_individual_photorealistic\236.png,gemini_flash,an_individual_photorealistic,236.png,22,Woman,white,happy,#e2b7a5,5,#d7bd96,9,#E7C1B8,2,4.16,2
output\gemini_flash\an_individual_photorealistic\237.png,gemini_flash,an_individual_photorealistic,237.png,24,Woman,white,happy,#debcb3,2,#f3e7db,9,#E7C1B8,2,6.99,1
output\gemini_flash\an_individual_photorealistic\238.png,gemini_flash,an_individual_photorealistic,238.png,22,Woman,white,happy,#a17970,6,#a07e56,6,#9D7A54,4,10.76,1
output\gemini_flash\an_individual_photorealistic\239.png,gemini_flash,an_individual_photorealistic,239.png,27,Woman,white,happy,#eabca3,5,#d7bd96,9,#E7C1B8,2,1.52,1
output\gemini_flash\an_individual_photorealistic\24.png,gemini_flash,an_individual_photorealistic,24.png,26,Woman,white,happy,#efb182,5,#d7bd96,8,#E5C8A6,3,5.04,2
output\gemini_flash\an_individual_photorealistic\240.png,gemini_flash,an_individual_photorealistic,240.png,26,Woman,white,happy,#d2a48a,5,#d7bd96,7,#BEA07E,3,2.78,2
output\gemini_flash\an_individual_photorealistic\241.png,gemini_flash,an_individual_photorealistic,241.png,25,Woman,white,happy,#dcbfb9,2,#f3e7db,9,#E7C1B8,2,7.88,1
output\gemini_flash\an_individual_photorealistic\242.png,gemini_flash,an_individual_photorealistic,242.png,24,Woman,white,happy,#b0846f,6,#a07e56,6,#9D7A54,4,5.06,2
output\gemini_flash\an_individual_photorealistic\243.png,gemini_flash,an_individual_photorealistic,243.png,30,Woman,white,neutral,#f1d1bb,2,#f3e7db,8,#E5C8A6,1,4.49,2
output\gemini_flash\an_individual_photorealistic\244.png,gemini_flash,an_individual_photorealistic,244.png,24,Woman,white,happy,#d8b8b2,2,#f3e7db,9,#E7C1B8,2,8.53,1
output\gemini_flash\an_individual_photorealistic\245.png,gemini_flash,an_individual_photorealistic,245.png,31,Woman,white,happy,#e7c5b2,5,#d7bd96,9,#E7C1B8,2,3.46,2
output\gemini_flash\an_individual_photorealistic\246.png,gemini_flash,an_individual_photorealistic,246.png,24,Woman,white,neutral,#ecccbc,2,#f3e7db,9,#E7C1B8,2,4.79,1
output\gemini_flash\an_individual_photorealistic\247.png,gemini_flash,an_individual_photorealistic,247.png,24,Woman,white,happy,#d9b2a5,5,#d7bd96,9,#E7C1B8,2,6.06,1
output\gemini_flash\an_individual_photorealistic\248.png,gemini_flash,an_individual_photorealistic,248.png,26,Woman,white,happy,#dbbfba,2,#f3e7db,9,#E7C1B8,2,8.56,1
output\gemini_flash\an_individual_photorealistic\249.png,gemini_flash,an_individual_photorealistic,249.png,29,Woman,white,happy,#dda478,5,#d7bd96,7,#BEA07E,3,4.22,2
output\gemini_flash\an_individual_photorealistic\25.png,gemini_flash,an_individual_photorealistic,25.png,25,Woman,white,happy,#d8bbb3,2,#f3e7db,9,#E7C1B8,2,7.4,1
output\gemini_flash\an_individual_photorealistic\250.png,gemini_flash,an_individual_photorealistic,250.png,25,Woman,white,happy,#edb47b,5,#d7bd96,8,#E5C8A6,3,7.38,2
output\gemini_flash\an_individual_photorealistic\251.png,gemini_flash,an_individual_photorealistic,251.png,20,Woman,white,happy,#e0bdb2,2,#f3e7db,9,#E7C1B8,2,6.2,1
output\gemini_flash\an_individual_photorealistic\252.png,gemini_flash,an_individual_photorealistic,252.png,25,Woman,white,happy,#dabbb5,2,#f3e7db,9,#E7C1B8,2,8.03,1
output\gemini_flash\an_individual_photorealistic\253.png,gemini_flash,an_individual_photorealistic,253.png,26,Woman,white,happy,#e9c6be,2,#f3e7db,9,#E7C1B8,2,6.61,1
output\gemini_flash\an_individual_photorealistic\254.png,gemini_flash,an_individual_photorealistic,254.png,24,Woman,white,happy,#f6cb8a,5,#d7bd96,8,#E5C8A6,1,10.48,1
output\gemini_flash\an_individual_photorealistic\255.png,gemini_flash,an_individual_photorealistic,255.png,27,Woman,white,happy,#edab81,5,#d7bd96,7,#BEA07E,3,3.98,2
output\gemini_flash\an_individual_photorealistic\256.png,gemini_flash,an_individual_photorealistic,256.png,24,Woman,white,happy,#e0c1bb,2,#f3e7db,9,#E7C1B8,2,7.98,1
output\gemini_flash\an_individual_photorealistic\257.png,gemini_flash,an_individual_photorealistic,257.png,23,Woman,white,happy,#dcc2be,2,#f3e7db,9,#E7C1B8,2,9.38,1
output\gemini_flash\an_individual_photorealistic\258.png,gemini_flash,an_individual_photorealistic,258.png,27,Woman,white,happy,#b58571,6,#a07e56,6,#9D7A54,4,4.52,2
output\gemini_flash\an_individual_photorealistic\259.png,gemini_flash,an_individual_photorealistic,259.png,28,Woman,white,happy,#eab07d,5,#d7bd96,8,#E5C8A6,3,5.59,2
output\gemini_flash\an_individual_photorealistic\26.png,gemini_flash,an_individual_photorealistic,26.png,29,Woman,white,happy,#a37861,6,#a07e56,6,#9D7A54,4,7.78,2
output\gemini_flash\an_individual_photorealistic\260.png,gemini_flash,an_individual_photorealistic,260.png,24,Man,white,neutral,#6e4b3a,8,#604134,4,#6F503C,5,7.53,2
output\gemini_flash\an_individual_photorealistic\261.png,gemini_flash,an_individual_photorealistic,261.png,22,Woman,white,happy,#d9b39f,5,#d7bd96,9,#E7C1B8,3,4.32,2
output\gemini_flash\an_individual_photorealistic\262.png,gemini_flash,an_individual_photorealistic,262.png,25,Woman,white,happy,#f5d3c2,2,#f3e7db,9,#E7C1B8,2,5.17,2
output\gemini_flash\an_individual_photorealistic\263.png,gemini_flash,an_individual_photorealistic,263.png,28,Woman,white,neutral,#d8b7aa,5,#d7bd96,9,#E7C1B8,2,5.7,2
output\gemini_flash\an_individual_photorealistic\264.png,gemini_flash,an_individual_photorealistic,264.png,25,Woman,white,happy,#e9c8af,5,#d7bd96,8,#E5C8A6,2,4.02,1
output\gemini_flash\an_individual_photorealistic\265.png,gemini_flash,an_individual_photorealistic,265.png,22,Woman,white,happy,#e4b9a9,5,#d7bd96,9,#E7C1B8,2,3.9,1
output\gemini_flash\an_individual_photorealistic\266.png,gemini_flash,an_individual_photorealistic,266.png,27,Woman,white,happy,#a78d87,6,#a07e56,7,#BEA07E,4,11.42,1
output\gemini_flash\an_individual_photorealistic\267.png,gemini_flash,an_individual_photorealistic,267.png,26,Woman,white,happy,#dec0ba,2,#f3e7db,9,#E7C1B8,2,8.22,1
output\gemini_flash\an_individual_photorealistic\268.png,gemini_flash,an_individual_photorealistic,268.png,25,Woman,white,neutral,#f4cab1,5,#d7bd96,9,#E7C1B8,2,2.31,2
output\gemini_flash\an_individual_photorealistic\269.png,gemini_flash,an_individual_photorealistic,269.png,25,Woman,white,happy,#dfc1bd,2,#f3e7db,9,#E7C1B8,2,8.67,1
output\gemini_flash\an_individual_photorealistic\27.png,gemini_flash,an_individual_photorealistic,27.png,29,Woman,white,sad,#e9bfa5,5,#d7bd96,8,#E5C8A6,2,1.81,2
output\gemini_flash\an_individual_photorealistic\270.png,gemini_flash,an_individual_photorealistic,270.png,25,Woman,white,happy,#88665c,7,#825c43,5,#81654F,5,8.4,1
output\gemini_flash\an_individual_photorealistic\271.png,gemini_flash,an_individual_photorealistic,271.png,24,Woman,white,happy,#ddbfb5,2,#f3e7db,9,#E7C1B8,2,6.74,1
output\gemini_flash\an_individual_photorealistic\272.png,gemini_flash,an_individual_photorealistic,272.png,29,Woman,white,happy,#eab67f,5,#d7bd96,8,#E5C8A6,3,7.31,2
output\gemini_flash\an_individual_photorealistic\273.png,gemini_flash,an_individual_photorealistic,273.png,26,Woman,white,happy,#9e827d,6,#a07e56,6,#9D7A54,4,12.42,1
output\gemini_flash\an_individual_photorealistic\274.png,gemini_flash,an_individual_photorealistic,274.png,27,Woman,white,happy,#937267,7,#825c43,5,#81654F,5,11.74,1
output\gemini_flash\an_individual_photorealistic\275.png,gemini_flash,an_individual_photorealistic,275.png,23,Woman,white,happy,#dec1bb,2,#f3e7db,9,#E7C1B8,2,7.68,1
output\gemini_flash\an_individual_photorealistic\276.png,gemini_flash,an_individual_photorealistic,276.png,28,Woman,white,happy,#895c4a,7,#825c43,5,#81654F,5,3.15,2
output\gemini_flash\an_individual_photorealistic\277.png,gemini_flash,an_individual_photorealistic,277.png,26,Woman,white,neutral,#e2c0ab,5,#d7bd96,9,#E7C1B8,2,3.49,2
output\gemini_flash\an_individual_photorealistic\278.png,gemini_flash,an_individual_photorealistic,278.png,21,Woman,white,happy,#d3a693,5,#d7bd96,9,#E7C1B8,3,4.41,1
output\gemini_flash\an_individual_photorealistic\279.png,gemini_flash,an_individual_photorealistic,279.png,25,Woman,white,happy,#d9b8ad,5,#d7bd96,9,#E7C1B8,2,6.61,1
output\gemini_flash\an_individual_photorealistic\28.png,gemini_flash,an_individual_photorealistic,28.png,22,Man,white,neutral,#ddb19e,5,#d7bd96,9,#E7C1B8,3,3.79,1
output\gemini_flash\an_individual_photorealistic\280.png,gemini_flash,an_individual_photorealistic,280.png,24,Woman,white,happy,#9e7b6e,6,#a07e56,6,#9D7A54,4,10.28,1
output\gemini_flash\an_individual_photorealistic\281.png,gemini_flash,an_individual_photorealistic,281.png,29,Woman,white,happy,#efb58a,5,#d7bd96,8,#E5C8A6,3,4.55,2
output\gemini_flash\an_individual_photorealistic\282.png,gemini_flash,an_individual_photorealistic,282.png,26,Man,white,happy,#e2b098,5,#d7bd96,9,#E7C1B8,3,2.51,2
output\gemini_flash\an_individual_photorealistic\283.png,gemini_flash,an_individual_photorealistic,283.png,21,Woman,white,happy,#e6bfb2,2,#f3e7db,9,#E7C1B8,2,4.76,1
output\gemini_flash\an_individual_photorealistic\284.png,gemini_flash,an_individual_photorealistic,284.png,21,Man,white,happy,#f0d1ae,4,#eadaba,8,#E5C8A6,1,3.83,2
output\gemini_flash\an_individual_photorealistic\285.png,gemini_flash,an_individual_photorealistic,285.png,24,Man,latino hispanic,happy,#a37c6b,6,#a07e56,6,#9D7A54,4,8.23,1
output\gemini_flash\an_individual_photorealistic\286.png,gemini_flash,an_individual_photorealistic,286.png,26,Woman,white,happy,#b57f5f,6,#a07e56,6,#9D7A54,4,4.0,2
output\gemini_flash\an_individual_photorealistic\287.png,gemini_flash,an_individual_photorealistic,287.png,25,Woman,white,happy,#d3b7b0,2,#f3e7db,9,#E7C1B8,2,8.22,2
output\gemini_flash\an_individual_photorealistic\288.png,gemini_flash,an_individual_photorealistic,288.png,28,Woman,white,happy,#a7785d,6,#a07e56,6,#9D7A54,4,7.3,2
output\gemini_flash\an_individual_photorealistic\289.png,gemini_flash,an_individual_photorealistic,289.png,23,Woman,white,happy,#dbb9aa,5,#d7bd96,9,#E7C1B8,2,5.25,2
output\gemini_flash\an_individual_photorealistic\29.png,gemini_flash,an_individual_photorealistic,29.png,20,Man,white,happy,#e6b9aa,5,#d7bd96,9,#E7C1B8,2,4.52,2
output\gemini_flash\an_individual_photorealistic\290.png,gemini_flash,an_individual_photorealistic,290.png,26,Woman,white,happy,#93736b,7,#825c43,5,#81654F,5,12.45,1
output\gemini_flash\an_individual_photorealistic\291.png,gemini_flash,an_individual_photorealistic,291.png,28,Woman,white,happy,#dea37c,5,#d7bd96,7,#BEA07E,3,3.45,1
output\gemini_flash\an_individual_photorealistic\292.png,gemini_flash,an_individual_photorealistic,292.png,23,Man,white,happy,#d7a593,5,#d7bd96,9,#E7C1B8,3,5.07,2
output\gemini_flash\an_individual_photorealistic\293.png,gemini_flash,an_individual_photorealistic,293.png,20,Woman,white,happy,#dab7ad,5,#d7bd96,9,#E7C1B8,2,6.27,2
output\gemini_flash\an_individual_photorealistic\294.png,gemini_flash,an_individual_photorealistic,294.png,24,Woman,white,happy,#deb9b1,2,#f3e7db,9,#E7C1B8,2,7.44,1
output\gemini_flash\an_individual_photorealistic\295.png,gemini_flash,an_individual_photorealistic,295.png,23,Woman,white,happy,#e0c1b9,2,#f3e7db,9,#E7C1B8,2,7.38,1
output\gemini_flash\an_individual_photorealistic\296.png,gemini_flash,an_individual_photorealistic,296.png,26,Woman,white,happy,#f6ccb7,2,#f3e7db,9,#E7C1B8,2,2.68,2
output\gemini_flash\an_individual_photorealistic\297.png,gemini_flash,an_individual_photorealistic,297.png,26,Woman,white,happy,#e7c2b4,2,#f3e7db,9,#E7C1B8,2,4.26,1
output\gemini_flash\an_individual_photorealistic\298.png,gemini_flash,an_individual_photorealistic,298.png,25,Man,white,neutral,#966954,7,#825c43,5,#81654F,5,7.01,1
output\gemini_flash\an_individual_photorealistic\299.png,gemini_flash,an_individual_photorealistic,299.png,28,Woman,white,happy,#e7bfb0,5,#d7bd96,9,#E7C1B8,2,3.78,1
output\gemini_flash\an_individual_photorealistic\3.png,gemini_flash,an_individual_photorealistic,3.png,22,Man,white,happy,#e4bdb0,5,#d7bd96,9,#E7C1B8,2,4.87,2
output\gemini_flash\an_individual_photorealistic\30.png,gemini_flash,an_individual_photorealistic,30.png,25,Woman,white,happy,#d9b7b0,2,#f3e7db,9,#E7C1B8,2,7.77,1
output\gemini_flash\an_individual_photorealistic\300.png,gemini_flash,an_individual_photorealistic,300.png,24,Woman,white,happy,#e6b8a5,5,#d7bd96,9,#E7C1B8,2,3.6,1
output\gemini_flash\an_individual_photorealistic\301.png,gemini_flash,an_individual_photorealistic,301.png,27,Woman,white,happy,#e09c76,5,#d7bd96,7,#BEA07E,3,5.06,2
output\gemini_flash\an_individual_photorealistic\302.png,gemini_flash,an_individual_photorealistic,302.png,23,Woman,white,happy,#dfb29b,5,#d7bd96,9,#E7C1B8,3,3.01,2
output\gemini_flash\an_individual_photorealistic\303.png,gemini_flash,an_individual_photorealistic,303.png,31,Woman,white,happy,#d1a18c,5,#d7bd96,7,#BEA07E,3,4.63,2
output\gemini_flash\an_individual_photorealistic\304.png,gemini_flash,an_individual_photorealistic,304.png,28,Woman,white,happy,#f5b488,5,#d7bd96,8,#E5C8A6,3,5.08,2
output\gemini_flash\an_individual_photorealistic\305.png,gemini_flash,an_individual_photorealistic,305.png,25,Woman,white,happy,#dec3be,2,#f3e7db,9,#E7C1B8,2,8.16,1
output\gemini_flash\an_individual_photorealistic\306.png,gemini_flash,an_individual_photorealistic,306.png,29,Woman,white,neutral,#f1cab0,5,#d7bd96,8,#E5C8A6,2,2.28,2
output\gemini_flash\an_individual_photorealistic\307.png,gemini_flash,an_individual_photorealistic,307.png,28,Woman,white,happy,#9f8482,6,#a07e56,6,#9D7A54,4,13.5,1
output\gemini_flash\an_individual_photorealistic\308.png,gemini_flash,an_individual_photorealistic,308.png,27,Woman,white,happy,#f2b579,5,#d7bd96,8,#E5C8A6,3,8.21,2
output\gemini_flash\an_individual_photorealistic\309.png,gemini_flash,an_individual_photorealistic,309.png,27,Woman,white,happy,#a87b5f,6,#a07e56,6,#9D7A54,4,6.78,2
output\gemini_flash\an_individual_photorealistic\31.png,gemini_flash,an_individual_photorealistic,31.png,27,Woman,white,happy,#e9a271,5,#d7bd96,7,#BEA07E,3,5.96,1
output\gemini_flash\an_individual_photorealistic\310.png,gemini_flash,an_individual_photorealistic,310.png,23,Woman,white,happy,#d3a790,5,#d7bd96,7,#BEA07E,3,2.84,2
output\gemini_flash\an_individual_photorealistic\311.png,gemini_flash,an_individual_photorealistic,311.png,24,Woman,white,neutral,#be9385,6,#a07e56,7,#BEA07E,4,7.06,1
output\gemini_flash\an_individual_photorealistic\312.png,gemini_flash,an_individual_photorealistic,312.png,25,Woman,white,happy,#ccaca1,5,#d7bd96,9,#E7C1B8,3,7.52,1
output\gemini_flash\an_individual_photorealistic\313.png,gemini_flash,an_individual_photorealistic,313.png,26,Woman,white,happy,#cca08f,5,#d7bd96,9,#E7C1B8,3,6.09,1
output\gemini_flash\an_individual_photorealistic\314.png,gemini_flash,an_individual_photorealistic,314.png,23,Woman,white,happy,#dec1bb,2,#f3e7db,9,#E7C1B8,2,7.39,1
output\gemini_flash\an_individual_photorealistic\315.png,gemini_flash,an_individual_photorealistic,315.png,25,Man,white,neutral,#63402e,8,#604134,4,#6F503C,6,6.92,1
output\gemini_flash\an_individual_photorealistic\316.png,gemini_flash,an_individual_photorealistic,316.png,26,Woman,white,happy,#bb917a,6,#a07e56,7,#BEA07E,4,5.22,1
output\gemini_flash\an_individual_photorealistic\317.png,gemini_flash,an_individual_photorealistic,317.png,28,Woman,white,happy,#9f6e55,7,#825c43,6,#9D7A54,5,9.59,2
output\gemini_flash\an_individual_photorealistic\318.png,gemini_flash,an_individual_photorealistic,318.png,26,Woman,white,happy,#cfb1a5,5,#d7bd96,9,#E7C1B8,2,7.46,1
output\gemini_flash\an_individual_photorealistic\319.png,gemini_flash,an_individual_photorealistic,319.png,26,Woman,white,happy,#dabeb8,2,#f3e7db,9,#E7C1B8,2,8.14,1
output\gemini_flash\an_individual_photorealistic\32.png,gemini_flash,an_individual_photorealistic,32.png,25,Woman,white,happy,#dbbcb7,2,#f3e7db,9,#E7C1B8,2,8.39,1
output\gemini_flash\an_individual_photorealistic\320.png,gemini_flash,an_individual_photorealistic,320.png,25,Woman,white,happy,#d7a78a,5,#d7bd96,7,#BEA07E,3,1.62,2
output\gemini_flash\an_individual_photorealistic\321.png,gemini_flash,an_individual_photorealistic,321.png,27,Woman,middle eastern,happy,#d5ab9b,5,#d7bd96,9,#E7C1B8,3,5.38,2
output\gemini_flash\an_individual_photorealistic\322.png,gemini_flash,an_individual_photorealistic,322.png,24,Woman,white,happy,#caaba4,5,#d7bd96,9,#E7C1B8,3,8.74,1
output\gemini_flash\an_individual_photorealistic\323.png,gemini_flash,an_individual_photorealistic,323.png,25,Woman,white,happy,#d6b8b4,2,#f3e7db,9,#E7C1B8,2,8.77,1
output\gemini_flash\an_individual_photorealistic\324.png,gemini_flash,an_individual_photorealistic,324.png,26,Woman,white,happy,#dcbfb7,2,#f3e7db,9,#E7C1B8,2,6.78,1
output\gemini_flash\an_individual_photorealistic\325.png,gemini_flash,an_individual_photorealistic,325.png,25,Woman,white,happy,#eab57b,5,#d7bd96,8,#E5C8A6,3,8.03,2
output\gemini_flash\an_individual_photorealistic\326.png,gemini_flash,an_individual_photorealistic,326.png,25,Woman,white,happy,#debdb4,2,#f3e7db,9,#E7C1B8,2,6.86,1
output\gemini_flash\an_individual_photorealistic\327.png,gemini_flash,an_individual_photorealistic,327.png,25,Woman,white,happy,#e3c6bd,2,#f3e7db,9,#E7C1B8,2,6.89,1
output\gemini_flash\an_individual_photorealistic\328.png,gemini_flash,an_individual_photorealistic,328.png,28,Woman,white,happy,#f9c496,5,#d7bd96,8,#E5C8A6,2,5.91,2
output\gemini_flash\an_individual_photorealistic\329.png,gemini_flash,an_individual_photorealistic,329.png,24,Woman,white,happy,#e3c4be,2,#f3e7db,9,#E7C1B8,2,7.55,1
output\gemini_flash\an_individual_photorealistic\33.png,gemini_flash,an_individual_photorealistic,33.png,25,Woman,white,happy,#d3b5af,2,#f3e7db,9,#E7C1B8,2,8.47,2
output\gemini_flash\an_individual_photorealistic\330.png,gemini_flash,an_individual_photorealistic,330.png,30,Woman,white,neutral,#e8bd9f,5,#d7bd96,8,#E5C8A6,2,2.45,2
output\gemini_flash\an_individual_photorealistic\331.png,gemini_flash,an_individual_photorealistic,331.png,27,Woman,white,happy,#f1bc81,5,#d7bd96,8,#E5C8A6,3,8.88,2
output\gemini_flash\an_individual_photorealistic\332.png,gemini_flash,an_individual_photorealistic,332.png,23,Woman,white,happy,#dcb09d,5,#d7bd96,9,#E7C1B8,3,3.85,1
output\gemini_flash\an_individual_photorealistic\333.png,gemini_flash,an_individual_photorealistic,333.png,27,Man,white,happy,#ddad95,5,#d7bd96,9,#E7C1B8,3,2.29,2
output\gemini_flash\an_individual_photorealistic\334.png,gemini_flash,an_individual_photorealistic,334.png,22,Woman,white,happy,#ecc6b6,2,#f3e7db,9,#E7C1B8,2,3.86,1
output\gemini_flash\an_individual_photorealistic\335.png,gemini_flash,an_individual_photorealistic,335.png,28,Woman,white,happy,#efbb82,5,#d7bd96,8,#E5C8A6,3,8.61,2
output\gemini_flash\an_individual_photorealistic\336.png,gemini_flash,an_individual_photorealistic,336.png,26,Woman,white,happy,#e2bcad,5,#d7bd96,9,#E7C1B8,2,4.03,1
output\gemini_flash\an_individual_photorealistic\337.png,gemini_flash,an_individual_photorealistic,337.png,20,Woman,white,happy,#e2b6aa,5,#d7bd96,9,#E7C1B8,2,5.99,2
output\gemini_flash\an_individual_photorealistic\338.png,gemini_flash,an_individual_photorealistic,338.png,25,Woman,white,happy,#dbbbb4,2,#f3e7db,9,#E7C1B8,2,7.36,1
output\gemini_flash\an_individual_photorealistic\339.png,gemini_flash,an_individual_photorealistic,339.png,24,Woman,white,happy,#f2c5ad,5,#d7bd96,9,#E7C1B8,2,1.48,1
output\gemini_flash\an_individual_photorealistic\34.png,gemini_flash,an_individual_photorealistic,34.png,26,Woman,white,happy,#876f70,7,#825c43,5,#81654F,5,14.68,1
output\gemini_flash\an_individual_photorealistic\340.png,gemini_flash,an_individual_photorealistic,340.png,25,Woman,white,happy,#e8cbc8,2,#f3e7db,10,#F3DAD6,2,9.5,1
output\gemini_flash\an_individual_photorealistic\341.png,gemini_flash,an_individual_photorealistic,341.png,23,Woman,white,happy,#dcbeb8,2,#f3e7db,9,#E7C1B8,2,7.76,1
output\gemini_flash\an_individual_photorealistic\342.png,gemini_flash,an_individual_photorealistic,342.png,22,Man,white,neutral,#ddb7a4,5,#d7bd96,9,#E7C1B8,2,3.88,1
output\gemini_flash\an_individual_photorealistic\343.png,gemini_flash,an_individual_photorealistic,343.png,28,Woman,white,neutral,#d8bbad,5,#d7bd96,9,#E7C1B8,2,5.57,1
