File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gemini_flash\an_individual_photorealistic\239.png,gemini_flash,an_individual_photorealistic,239.png,27,Woman,white,happy,#cea088,5,#d7bd96,7,#BEA07E,3,4.2,1
output\gemini_flash\an_individual_photorealistic\24.png,gemini_flash,an_individual_photorealistic,24.png,27,Woman,white,happy,#af775f,6,#a07e56,6,#9D7A54,4,5.92,2
output\gemini_flash\an_individual_photorealistic\240.png,gemini_flash,an_individual_photorealistic,240.png,27,Woman,white,happy,#bf8e74,6,#a07e56,7,#BEA07E,4,3.53,2
output\gemini_flash\an_individual_photorealistic\241.png,gemini_flash,an_individual_photorealistic,241.png,25,Woman,white,happy,#c4a9a2,5,#d7bd96,9,#E7C1B8,3,9.59,1
output\gemini_flash\an_individual_photorealistic\242.png,gemini_flash,an_individual_photorealistic,242.png,25,Woman,white,happy,#714d4b,8,#604134,4,#6F503C,5,10.92,1
output\gemini_flash\an_individual_photorealistic\243.png,gemini_flash,an_individual_photorealistic,243.png,30,Woman,white,neutral,#b98b6f,6,#a07e56,7,#BEA07E,4,4.06,2
output\gemini_flash\an_individual_photorealistic\244.png,gemini_flash,an_individual_photorealistic,244.png,25,Woman,white,happy,#c3a59f,5,#d7bd96,9,#E7C1B8,3,9.85,1
output\gemini_flash\an_individual_photorealistic\245.png,gemini_flash,an_individual_photorealistic,245.png,30,Woman,white,happy,#dbaf9a,5,#d7bd96,9,#E7C1B8,3,3.17,2
output\gemini_flash\an_individual_photorealistic\246.png,gemini_flash,an_individual_photorealistic,246.png,25,Woman,white,neutral,#cc9f8a,5,#d7bd96,7,#BEA07E,3,5.12,2
output\gemini_flash\an_individual_photorealistic\247.png,gemini_flash,an_individual_photorealistic,247.png,24,Woman,white,happy,#d3b0a5,5,#d7bd96,9,#E7C1B8,3,7.69,1
output\gemini_flash\an_individual_photorealistic\248.png,gemini_flash,an_individual_photorealistic,248.png,26,Woman,white,happy,#c4a9a2,5,#d7bd96,9,#E7C1B8,3,10.22,1
output\gemini_flash\an_individual_photorealistic\249.png,gemini_flash,an_individual_photorealistic,249.png,29,Woman,white,happy,#88554c,7,#825c43,4,#6F503C,5,5.23,2
output\gemini_flash\an_individual_photorealistic\25.png,gemini_flash,an_individual_photorealistic,25.png,25,Woman,white,happy,#c1a39b,5,#d7bd96,9,#E7C1B8,3,9.68,1
output\gemini_flash\an_individual_photorealistic\250.png,gemini_flash,an_individual_photorealistic,250.png,25,Woman,white,happy,#e3936c,6,#a07e56,7,#BEA07E,4,6.46,2
output\gemini_flash\an_individual_photorealistic\251.png,gemini_flash,an_individual_photorealistic,251.png,21,Woman,white,happy,#cdaba0,5,#d7bd96,9,#E7C1B8,3,8.04,1
output\gemini_flash\an_individual_photorealistic\252.png,gemini_flash,an_individual_photorealistic,252.png,25,Woman,white,happy,#c9aba6,5,#d7bd96,9,#E7C1B8,3,9.86,1
output\gemini_flash\an_individual_photorealistic\253.png,gemini_flash,an_individual_photorealistic,253.png,26,Woman,white,happy,#d2b3a9,5,#d7bd96,9,#E7C1B8,2,7.81,1
output\gemini_flash\an_individual_photorealistic\254.png,gemini_flash,an_individual_photorealistic,254.png,25,Woman,white,happy,#e7996f,5,#d7bd96,7,#BEA07E,3,6.96,2
output\gemini_flash\an_individual_photorealistic\255.png,gemini_flash,an_individual_photorealistic,255.png,27,Woman,white,happy,#d2896e,6,#a07e56,7,#BEA07E,4,3.6,2
output\gemini_flash\an_individual_photorealistic\256.png,gemini_flash,an_individual_photorealistic,256.png,25,Woman,white,happy,#cbaca5,5,#d7bd96,9,#E7C1B8,3,9.37,1
output\gemini_flash\an_individual_photorealistic\257.png,gemini_flash,an_individual_photorealistic,257.png,23,Woman,white,happy,#c9aeab,2,#f3e7db,9,#E7C1B8,2,10.75,1
output\gemini_flash\an_individual_photorealistic\258.png,gemini_flash,an_individual_photorealistic,258.png,27,Woman,white,happy,#a66c59,7,#825c43,5,#81654F,5,9.44,2
output\gemini_flash\an_individual_photorealistic\259.png,gemini_flash,an_individual_photorealistic,259.png,29,Woman,white,happy,#945d4e,7,#825c43,5,#81654F,5,4.41,2
output\gemini_flash\an_individual_photorealistic\26.png,gemini_flash,an_individual_photorealistic,26.png,29,Woman,white,happy,#935d4c,7,#825c43,5,#81654F,5,3.73,2
output\gemini_flash\an_individual_photorealistic\260.png,gemini_flash,an_individual_photorealistic,260.png,24,Man,white,neutral,#4b2d1f,8,#604134,2,#422811,6,1.67,1
output\gemini_flash\an_individual_photorealistic\261.png,gemini_flash,an_individual_photorealistic,261.png,23,Woman,white,happy,#c49a89,6,#a07e56,7,#BEA07E,3,6.79,2
output\gemini_flash\an_individual_photorealistic\262.png,gemini_flash,an_individual_photorealistic,262.png,25,Woman,white,happy,#dcb7a7,5,#d7bd96,9,#E7C1B8,2,4.72,2
output\gemini_flash\an_individual_photorealistic\263.png,gemini_flash,an_individual_photorealistic,263.png,29,Woman,white,neutral,#caa99c,5,#d7bd96,9,#E7C1B8,3,7.3,1
output\gemini_flash\an_individual_photorealistic\264.png,gemini_flash,an_individual_photorealistic,264.png,26,Woman,white,happy,#d1a38d,5,#d7bd96,7,#BEA07E,3,3.82,1
output\gemini_flash\an_individual_photorealistic\265.png,gemini_flash,an_individual_photorealistic,265.png,23,Woman,white,happy,#ca9b89,5,#d7bd96,7,#BEA07E,3,6.39,2
output\gemini_flash\an_individual_photorealistic\266.png,gemini_flash,an_individual_photorealistic,266.png,28,Woman,white,happy,#9e766d,7,#825c43,5,#81654F,4,11.35,1
output\gemini_flash\an_individual_photorealistic\267.png,gemini_flash,an_individual_photorealistic,267.png,26,Woman,white,happy,#c9aba7,5,#d7bd96,9,#E7C1B8,3,10.36,1
output\gemini_flash\an_individual_photorealistic\268.png,gemini_flash,an_individual_photorealistic,268.png,26,Woman,white,neutral,#e1ac8a,5,#d7bd96,7,#BEA07E,3,1.14,2
output\gemini_flash\an_individual_photorealistic\269.png,gemini_flash,an_individual_photorealistic,269.png,26,Woman,white,happy,#cbaeaa,5,#d7bd96,9,#E7C1B8,2,10.16,1
output\gemini_flash\an_individual_photorealistic\27.png,gemini_flash,an_individual_photorealistic,27.png,29,Woman,white,sad,#89573e,7,#825c43,4,#6F503C,5,1.81,2
output\gemini_flash\an_individual_photorealistic\270.png,gemini_flash,an_individual_photorealistic,270.png,26,Woman,white,happy,#5e3a39,8,#604134,3,#513B2E,6,8.3,1
output\gemini_flash\an_individual_photorealistic\271.png,gemini_flash,an_individual_photorealistic,271.png,24,Woman,white,happy,#c7aba3,5,#d7bd96,9,#E7C1B8,3,8.74,1
output\gemini_flash\an_individual_photorealistic\272.png,gemini_flash,an_individual_photorealistic,272.png,29,Woman,white,happy,#a4715f,7,#825c43,6,#9D7A54,4,9.0,2
output\gemini_flash\an_individual_photorealistic\273.png,gemini_flash,an_individual_photorealistic,273.png,28,Woman,white,happy,#82686c,7,#825c43,5,#81654F,5,14.06,1
output\gemini_flash\an_individual_photorealistic\274.png,gemini_flash,an_individual_photorealistic,274.png,27,Woman,white,happy,#825857,7,#825c43,4,#6F503C,5,9.19,1
output\gemini_flash\an_individual_photorealistic\275.png,gemini_flash,an_individual_photorealistic,275.png,24,Woman,white,happy,#c9ada7,5,#d7bd96,9,#E7C1B8,3,9.88,1
output\gemini_flash\an_individual_photorealistic\276.png,gemini_flash,an_individual_photorealistic,276.png,28,Woman,white,happy,#824f42,7,#825c43,4,#6F503C,5,4.1,2
output\gemini_flash\an_individual_photorealistic\277.png,gemini_flash,an_individual_photorealistic,277.png,26,Woman,white,neutral,#cda68e,5,#d7bd96,7,#BEA07E,3,3.8,2
output\gemini_flash\an_individual_photorealistic\278.png,gemini_flash,an_individual_photorealistic,278.png,22,Woman,white,happy,#b78874,6,#a07e56,6,#9D7A54,4,4.39,2
output\gemini_flash\an_individual_photorealistic\279.png,gemini_flash,an_individual_photorealistic,279.png,26,Woman,white,happy,#c3a49b,5,#d7bd96,9,#E7C1B8,3,8.76,1
output\gemini_flash\an_individual_photorealistic\28.png,gemini_flash,an_individual_photorealistic,28.png,23,Man,white,happy,#be8d79,6,#a07e56,7,#BEA07E,4,4.48,2
output\gemini_flash\an_individual_photorealistic\280.png,gemini_flash,an_individual_photorealistic,280.png,25,Woman,white,happy,#744e4d,8,#604134,4,#6F503C,5,10.59,1
output\gemini_flash\an_individual_photorealistic\281.png,gemini_flash,an_individual_photorealistic,281.png,29,Woman,white,happy,#a7785f,6,#a07e56,6,#9D7A54,4,7.22,2
output\gemini_flash\an_individual_photorealistic\282.png,gemini_flash,an_individual_photorealistic,282.png,26,Man,white,happy,#d6a48b,5,#d7bd96,7,#BEA07E,3,2.82,1
output\gemini_flash\an_individual_photorealistic\283.png,gemini_flash,an_individual_photorealistic,283.png,21,Woman,white,happy,#d4aea1,5,#d7bd96,9,#E7C1B8,3,6.53,1
output\gemini_flash\an_individual_photorealistic\284.png,gemini_flash,an_individual_photorealistic,284.png,23,Man,white,happy,#e4b997,5,#d7bd96,8,#E5C8A6,2,3.96,1
output\gemini_flash\an_individual_photorealistic\285.png,gemini_flash,an_individual_photorealistic,285.png,24,Man,latino hispanic,happy,#916756,7,#825c43,5,#81654F,5,6.68,1
output\gemini_flash\an_individual_photorealistic\286.png,gemini_flash,an_individual_photorealistic,286.png,27,Woman,white,happy,#e89c75,5,#d7bd96,7,#BEA07E,3,5.98,2
output\gemini_flash\an_individual_photorealistic\287.png,gemini_flash,an_individual_photorealistic,287.png,25,Woman,white,happy,#c5ada7,5,#d7bd96,9,#E7C1B8,3,10.17,1
output\gemini_flash\an_individual_photorealistic\288.png,gemini_flash,an_individual_photorealistic,288.png,30,Woman,white,happy,#96604f,7,#825c43,5,#81654F,5,4.65,2
output\gemini_flash\an_individual_photorealistic\289.png,gemini_flash,an_individual_photorealistic,289.png,23,Woman,white,happy,#c9a99e,5,#d7bd96,9,#E7C1B8,3,7.4,1
output\gemini_flash\an_individual_photorealistic\29.png,gemini_flash,an_individual_photorealistic,29.png,21,Man,white,happy,#d9b0a4,5,#d7bd96,9,#E7C1B8,2,6.34,1
output\gemini_flash\an_individual_photorealistic\290.png,gemini_flash,an_individual_photorealistic,290.png,26,Woman,white,happy,#7d5556,8,#604134,4,#6F503C,5,10.58,1
output\gemini_flash\an_individual_photorealistic\291.png,gemini_flash,an_individual_photorealistic,291.png,28,Woman,white,happy,#d39272,6,#a07e56,7,#BEA07E,4,4.05,2
output\gemini_flash\an_individual_photorealistic\292.png,gemini_flash,an_individual_photorealistic,292.png,24,Man,white,happy,#bf8f7e,6,#a07e56,7,#BEA07E,4,5.56,2
output\gemini_flash\an_individual_photorealistic\293.png,gemini_flash,an_individual_photorealistic,293.png,20,Woman,white,happy,#ccaba2,5,#d7bd96,9,#E7C1B8,3,8.13,1
output\gemini_flash\an_individual_photorealistic\294.png,gemini_flash,an_individual_photorealistic,294.png,25,Woman,white,happy,#c8a49c,5,#d7bd96,9,#E7C1B8,3,8.91,1
output\gemini_flash\an_individual_photorealistic\295.png,gemini_flash,an_individual_photorealistic,295.png,24,Woman,white,happy,#c9ada7,5,#d7bd96,9,#E7C1B8,3,9.43,1
output\gemini_flash\an_individual_photorealistic\296.png,gemini_flash,an_individual_photorealistic,296.png,27,Woman,white,neutral,#d7ad95,5,#d7bd96,9,#E7C1B8,3,2.76,2
output\gemini_flash\an_individual_photorealistic\297.png,gemini_flash,an_individual_photorealistic,297.png,26,Woman,white,happy,#d4a995,5,#d7bd96,9,#E7C1B8,3,4.17,1
output\gemini_flash\an_individual_photorealistic\298.png,gemini_flash,an_individual_photorealistic,298.png,26,Man,white,neutral,#6c4430,8,#604134,4,#6F503C,5,8.11,1
output\gemini_flash\an_individual_photorealistic\299.png,gemini_flash,an_individual_photorealistic,299.png,28,Woman,white,happy,#d1aa99,5,#d7bd96,9,#E7C1B8,3,5.03,2
output\gemini_flash\an_individual_photorealistic\3.png,gemini_flash,an_individual_photorealistic,3.png,22,Man,white,neutral,#d8b1a4,5,#d7bd96,9,#E7C1B8,2,6.37,2
output\gemini_flash\an_individual_photorealistic\30.png,gemini_flash,an_individual_photorealistic,30.png,26,Woman,white,happy,#c6a59f,5,#d7bd96,9,#E7C1B8,3,9.6,1
output\gemini_flash\an_individual_photorealistic\300.png,gemini_flash,an_individual_photorealistic,300.png,25,Woman,white,happy,#cfa08e,5,#d7bd96,9,#E7C1B8,3,5.36,1
output\gemini_flash\an_individual_photorealistic\301.png,gemini_flash,an_individual_photorealistic,301.png,27,Woman,white,happy,#e69d6f,5,#d7bd96,7,#BEA07E,3,6.0,2
output\gemini_flash\an_individual_photorealistic\302.png,gemini_flash,an_individual_photorealistic,302.png,23,Woman,white,happy,#c1967e,6,#a07e56,7,#BEA07E,4,5.7,1
output\gemini_flash\an_individual_photorealistic\303.png,gemini_flash,an_individual_photorealistic,303.png,32,Woman,middle eastern,happy,#be8a73,6,#a07e56,7,#BEA07E,4,3.25,2
output\gemini_flash\an_individual_photorealistic\304.png,gemini_flash,an_individual_photorealistic,304.png,29,Woman,white,happy,#ec9768,5,#d7bd96,7,#BEA07E,3,7.95,2
output\gemini_flash\an_individual_photorealistic\305.png,gemini_flash,an_individual_photorealistic,305.png,25,Woman,white,happy,#c8aca6,5,#d7bd96,9,#E7C1B8,3,9.98,1
output\gemini_flash\an_individual_photorealistic\306.png,gemini_flash,an_individual_photorealistic,306.png,29,Woman,white,neutral,#e7b694,5,#d7bd96,8,#E5C8A6,3,2.9,2
output\gemini_flash\an_individual_photorealistic\307.png,gemini_flash,an_individual_photorealistic,307.png,29,Woman,white,happy,#8a6663,7,#825c43,5,#81654F,5,10.45,1
output\gemini_flash\an_individual_photorealistic\308.png,gemini_flash,an_individual_photorealistic,308.png,28,Woman,white,happy,#b07761,6,#a07e56,6,#9D7A54,4,6.26,2
output\gemini_flash\an_individual_photorealistic\309.png,gemini_flash,an_individual_photorealistic,309.png,26,Woman,white,happy,#73504f,8,#604134,4,#6F503C,5,11.16,1
output\gemini_flash\an_individual_photorealistic\31.png,gemini_flash,an_individual_photorealistic,31.png,27,Woman,white,happy,#e49968,5,#d7bd96,7,#BEA07E,3,7.21,2
output\gemini_flash\an_individual_photorealistic\310.png,gemini_flash,an_individual_photorealistic,310.png,24,Woman,white,happy,#c2937e,6,#a07e56,7,#BEA07E,4,4.97,2
output\gemini_flash\an_individual_photorealistic\311.png,gemini_flash,an_individual_photorealistic,311.png,24,Woman,white,neutral,#a67c6a,6,#a07e56,6,#9D7A54,4,7.4,1
output\gemini_flash\an_individual_photorealistic\312.png,gemini_flash,an_individual_photorealistic,312.png,25,Woman,white,happy,#c7aba5,5,#d7bd96,9,#E7C1B8,3,9.53,1
output\gemini_flash\an_individual_photorealistic\313.png,gemini_flash,an_individual_photorealistic,313.png,26,Woman,white,happy,#b68b7b,6,#a07e56,7,#BEA07E,4,6.16,2
output\gemini_flash\an_individual_photorealistic\314.png,gemini_flash,an_individual_photorealistic,314.png,24,Woman,white,happy,#c1a7a0,5,#d7bd96,9,#E7C1B8,3,9.97,1
output\gemini_flash\an_individual_photorealistic\315.png,gemini_flash,an_individual_photorealistic,315.png,25,Man,white,angry,#4e2f1d,8,#604134,2,#422811,6,2.81,1
output\gemini_flash\an_individual_photorealistic\316.png,gemini_flash,an_individual_photorealistic,316.png,26,Woman,white,happy,#a8816e,6,#a07e56,6,#9D7A54,4,7.11,1
output\gemini_flash\an_individual_photorealistic\317.png,gemini_flash,an_individual_photorealistic,317.png,29,Woman,white,happy,#9d6958,7,#825c43,5,#81654F,5,7.67,2
output\gemini_flash\an_individual_photorealistic\318.png,gemini_flash,an_individual_photorealistic,318.png,26,Woman,white,happy,#c7aba3,5,#d7bd96,9,#E7C1B8,3,9.19,1
output\gemini_flash\an_individual_photorealistic\319.png,gemini_flash,an_individual_photorealistic,319.png,26,Woman,white,happy,#c3a8a1,5,#d7bd96,9,#E7C1B8,3,10.26,1
output\gemini_flash\an_individual_photorealistic\32.png,gemini_flash,an_individual_photorealistic,32.png,26,Woman,white,happy,#c9aba6,5,#d7bd96,9,#E7C1B8,3,9.97,1
output\gemini_flash\an_individual_photorealistic\320.png,gemini_flash,an_individual_photorealistic,320.png,25,Woman,white,happy,#ae7556,6,#a07e56,6,#9D7A54,4,6.36,2
output\gemini_flash\an_individual_photorealistic\321.png,gemini_flash,an_individual_photorealistic,321.png,27,Woman,middle eastern,happy,#c2998b,6,#a07e56,7,#BEA07E,3,8.06,2
output\gemini_flash\an_individual_photorealistic\322.png,gemini_flash,an_individual_photorealistic,322.png,24,Woman,white,happy,#b99a91,6,#a07e56,7,#BEA07E,3,10.38,2
output\gemini_flash\an_individual_photorealistic\323.png,gemini_flash,an_individual_photorealistic,323.png,26,Woman,white,happy,#c3a59f,5,#d7bd96,9,#E7C1B8,3,10.47,1
output\gemini_flash\an_individual_photorealistic\324.png,gemini_flash,an_individual_photorealistic,324.png,26,Woman,white,happy,#ccafa7,5,#d7bd96,9,#E7C1B8,3,8.76,1
output\gemini_flash\an_individual_photorealistic\325.png,gemini_flash,an_individual_photorealistic,325.png,25,Woman,white,happy,#da8e6a,6,#a07e56,7,#BEA07E,4,4.41,2
output\gemini_flash\an_individual_photorealistic\326.png,gemini_flash,an_individual_photorealistic,326.png,26,Woman,white,happy,#c7a8a1,5,#d7bd96,9,#E7C1B8,3,9.13,1
output\gemini_flash\an_individual_photorealistic\327.png,gemini_flash,an_individual_photorealistic,327.png,25,Woman,white,happy,#cdb0a8,5,#d7bd96,9,#E7C1B8,2,8.67,1
output\gemini_flash\an_individual_photorealistic\328.png,gemini_flash,an_individual_photorealistic,328.png,28,Woman,white,happy,#e5a171,5,#d7bd96,7,#BEA07E,3,5.63,2
output\gemini_flash\an_individual_photorealistic\329.png,gemini_flash,an_individual_photorealistic,329.png,25,Woman,white,happy,#d1b3ad,2,#f3e7db,9,#E7C1B8,2,8.96,1
output\gemini_flash\an_individual_photorealistic\33.png,gemini_flash,an_individual_photorealistic,33.png,25,Woman,white,happy,#c3a8a3,5,#d7bd96,9,#E7C1B8,3,10.57,1
output\gemini_flash\an_individual_photorealistic\330.png,gemini_flash,an_individual_photorealistic,330.png,30,Woman,white,neutral,#d6a081,5,#d7bd96,7,#BEA07E,3,3.18,2
output\gemini_flash\an_individual_photorealistic\331.png,gemini_flash,an_individual_photorealistic,331.png,28,Woman,white,happy,#e99f77,5,#d7bd96,7,#BEA07E,3,5.47,2
output\gemini_flash\an_individual_photorealistic\332.png,gemini_flash,an_individual_photorealistic,332.png,23,Woman,white,happy,#c99e89,5,#d7bd96,7,#BEA07E,3,5.12,1
output\gemini_flash\an_individual_photorealistic\333.png,gemini_flash,an_individual_photorealistic,333.png,27,Man,white,happy,#c79982,6,#a07e56,7,#BEA07E,3,5.78,2
output\gemini_flash\an_individual_photorealistic\334.png,gemini_flash,an_individual_photorealistic,334.png,23,Woman,white,happy,#d8b3a3,5,#d7bd96,9,#E7C1B8,2,5.64,1
output\gemini_flash\an_individual_photorealistic\335.png,gemini_flash,an_individual_photorealistic,335.png,28,Woman,white,happy,#e69d77,5,#d7bd96,7,#BEA07E,3,5.76,2
output\gemini_flash\an_individual_photorealistic\336.png,gemini_flash,an_individual_photorealistic,336.png,25,Woman,white,happy,#c0a295,5,#d7bd96,7,#BEA07E,3,8.04,1
output\gemini_flash\an_individual_photorealistic\337.png,gemini_flash,an_individual_photorealistic,337.png,21,Woman,white,happy,#d1a89c,5,#d7bd96,9,#E7C1B8,3,6.86,2
output\gemini_flash\an_individual_photorealistic\338.png,gemini_flash,an_individual_photorealistic,338.png,26,Woman,white,happy,#c7a8a1,5,#d7bd96,9,#E7C1B8,3,9.42,1
output\gemini_flash\an_individual_photorealistic\339.png,gemini_flash,an_individual_photorealistic,339.png,25,Woman,white,happy,#d19d83,5,#d7bd96,7,#BEA07E,3,4.28,1
output\gemini_flash\an_individual_photorealistic\34.png,gemini_flash,an_individual_photorealistic,34.png,27,Woman,white,happy,#7d5e60,7,#825c43,4,#6F503C,5,11.61,1
output\gemini_flash\an_individual_photorealistic\340.png,gemini_flash,an_individual_photorealistic,340.png,25,Woman,white,happy,#d2ac9f,5,#d7bd96,9,#E7C1B8,3,6.34,1
output\gemini_flash\an_individual_photorealistic\341.png,gemini_flash,an_individual_photorealistic,341.png,24,Woman,white,happy,#ceb0aa,5,#d7bd96,9,#E7C1B8,2,9.42,1
output\gemini_flash\an_individual_photorealistic\342.png,gemini_flash,an_individual_photorealistic,342.png,23,Man,white,neutral,#caa594,5,#d7bd96,9,#E7C1B8,3,5.84,2
output\gemini_flash\an_individual_photorealistic\343.png,gemini_flash,an_individual_photorealistic,343.png,28,Woman,white,neutral,#c4a394,5,#d7bd96,7,#BEA07E,3,7.46,1
